4.0	17.0	14.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	
15.0	64.0	239.0	3.0	1.0	3.0	7.0	4.0	9.0	1.0	
13.0	239.0	2040.0	87.0	33.0	33.0	47.0	34.0	54.0	23.0	
1.0	4.0	120.0	11.0	2.0	0.0	3.0	2.0	0.0	1.0	
0.0	1.0	33.0	19.0	5.0	7.0	4.0	8.0	5.0	1.0	
1.0	4.0	40.0	5.0	10.0	7.0	11.0	6.0	7.0	3.0	
0.0	6.0	54.0	6.0	18.0	20.0	15.0	9.0	6.0	2.0	
2.0	6.0	30.0	3.0	3.0	11.0	17.0	5.0	4.0	2.0	
0.0	4.0	23.0	6.0	5.0	9.0	25.0	9.0	9.0	6.0	
0.0	0.0	10.0	4.0	5.0	4.0	7.0	7.0	2.0	0.0	
